	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Valid_char_acc	Test_char_acc	Test_word_acc	Test_Leven_avg	Train_Leven_avg	Valid_Leven_avg	Layers
1038	uniq_autoencoder_random_uni__20170427153851	20	200000	False	True	6	0.7975184375	0.79482	0.7948975	0.02505	4.09795	4.0459375	4.09935	[740, 540, 20, 540, 740, 960]
1039	uniq_autoencoder_top_uni__20170427154422	20	200000	False	True	6	0.883285625	0.8792625	0.8794425	0.1417	2.4088	2.33203125	2.41215	[740, 540, 20, 540, 740, 960]
1040	uniq_autoencoder_top_uni__20170427154422	20	200000	False	True	6	0.8929740625	0.888975	0.8887575	0.1783	2.22175	2.137925	2.21695	[740, 540, 20, 540, 740, 960]
1041	uniq_autoencoder_top_uni__20170427154456	100	200000	False	True	6	0.925859375	0.92533	0.9245375	0.2967	1.50795	1.48189375	1.4926	[580, 380, 100, 380, 580, 960]
1042	uniq_autoencoder_top_uni__20170427154456	100	200000	False	True	6	0.9264509375	0.9261775	0.9254725	0.3035	1.4896	1.47005625	1.4756	[580, 380, 100, 380, 580, 960]
1043	uniq_autoencoder_random_uni__20170427154514	300	200000	False	True	6	0.96172125	0.959885	0.9611275	0.59395	0.77695	0.76526875	0.8019	[880, 580, 300, 580, 880, 960]
1044	uniq_autoencoder_random_uni__20170427154514	300	200000	False	True	6	0.953679375	0.9519675	0.9531275	0.5295	0.93705	0.9261375	0.96045	[880, 580, 300, 580, 880, 960]
1045	uniq_autoencoder_top_uni__20170427154803	180	200000	False	True	6	0.953649375	0.9529875	0.95316	0.49575	0.93635	0.9265375	0.9398	[780, 380, 180, 380, 780, 960]
1046	uniq_autoencoder_top_uni__20170427154803	180	200000	False	True	6	0.9534740625	0.952565	0.9528475	0.49065	0.9424	0.92998125	0.9482	[780, 380, 180, 380, 780, 960]
1047	uniq_autoencoder_random_uni__20170427155348	100	200000	False	True	6	0.8608209375	0.8583925	0.859425	0.101	2.8101	2.78228125	2.8306	[680, 380, 100, 380, 680, 960]
1048	uniq_autoencoder_random_uni__20170427155348	100	200000	False	True	6	0.85423	0.8519925	0.85271	0.0879	2.944	2.9139375	2.9588	[680, 380, 100, 380, 680, 960]
1049	uniq_autoencoder_random_uni__20170427155415	20	200000	False	True	6	0.7835896875	0.7807775	0.7810425	0.01855	4.37315	4.322375	4.37765	[840, 540, 20, 540, 840, 960]
1050	uniq_autoencoder_random_uni__20170427155415	20	200000	False	True	6	0.7902796875	0.7878325	0.78755	0.0197	4.2436	4.1889	4.2378	[840, 540, 20, 540, 840, 960]
1051	uniq_autoencoder_top_uni__20170427155534	300	200000	False	True	6	0.981659375	0.98104	0.9811375	0.77585	0.37685	0.36638125	0.37865	[880, 580, 300, 580, 880, 960]
1052	uniq_autoencoder_top_uni__20170427155534	300	200000	False	True	6	0.9812634375	0.980715	0.98081	0.7766	0.3836	0.37451875	0.38555	[880, 580, 300, 580, 880, 960]
1053	uniq_autoencoder_random_uni__20170427155823	180	200000	False	True	6	0.897664375	0.896235	0.89617	0.2017	2.0757	2.0457875	2.07425	[880, 380, 180, 380, 880, 960]
1054	uniq_autoencoder_random_uni__20170427155823	180	200000	False	True	6	0.8972340625	0.89603	0.8955925	0.1991	2.0872	2.05448125	2.07875	[880, 380, 180, 380, 880, 960]
1055	uniq_autoencoder_top_uni__20170427160216	100	200000	False	True	6	0.9327759375	0.93229	0.93137	0.33455	1.3721	1.3438625	1.3534	[680, 380, 100, 380, 680, 960]
1056	uniq_autoencoder_top_uni__20170427160216	100	200000	False	True	6	0.9293359375	0.928565	0.92839	0.31795	1.43125	1.41243125	1.42825	[680, 380, 100, 380, 680, 960]
1057	uniq_autoencoder_top_uni__20170427160441	20	200000	False	True	6	0.89674	0.892765	0.89308	0.1938	2.13545	2.062575	2.14085	[840, 540, 20, 540, 840, 960]
1058	uniq_autoencoder_top_uni__20170427160441	20	200000	False	True	6	0.537030625	0.535385	0.536895	0.0	9.2021	9.19960625	9.23205	[840, 540, 20, 540, 840, 960]
1059	uniq_autoencoder_random_uni__20170427160604	300	200000	False	True	6	0.9552721875	0.95358	0.95479	0.5405	0.90395	0.89419375	0.9281	[860, 660, 300, 660, 860, 960]
1060	uniq_autoencoder_random_uni__20170427160604	300	200000	False	True	6	0.9607509375	0.959145	0.9603525	0.5903	0.79265	0.78466875	0.81685	[860, 660, 300, 660, 860, 960]
1061	uniq_autoencoder_top_uni__20170427160837	180	200000	False	True	6	0.958654375	0.9576075	0.9581125	0.54455	0.83735	0.826425	0.8473	[880, 380, 180, 380, 880, 960]
1062	uniq_autoencoder_top_uni__20170427160837	180	200000	False	True	6	0.957801875	0.956605	0.9570975	0.53025	0.8574	0.8434125	0.86735	[880, 380, 180, 380, 880, 960]
1063	uniq_autoencoder_random_uni__20170427161043	100	200000	False	True	6	0.8622659375	0.8597975	0.8608625	0.1085	2.7815	2.75355625	2.8032	[780, 380, 100, 380, 780, 960]
1064	uniq_autoencoder_random_uni__20170427161043	100	200000	False	True	6	0.8691771875	0.867235	0.8676275	0.1208	2.6458	2.61478125	2.6536	[780, 380, 100, 380, 780, 960]
1065	uniq_autoencoder_random_uni__20170427161049	20	200000	False	True	6	0.43594375	0.4370325	0.4374125	0.0	11.1386	11.16844375	11.1427	[820, 620, 20, 620, 820, 960]
1066	uniq_autoencoder_random_uni__20170427161049	20	200000	False	True	6	0.8026878125	0.7990375	0.798735	0.02545	4.0215	3.94318125	4.0157	[820, 620, 20, 620, 820, 960]
1067	uniq_autoencoder_top_uni__20170427161647	300	200000	False	True	6	0.983099375	0.9824075	0.982695	0.7945	0.346	0.3378375	0.35165	[860, 660, 300, 660, 860, 960]
1068	uniq_autoencoder_top_uni__20170427161647	300	200000	False	True	6	0.9852225	0.984625	0.98484	0.82055	0.30265	0.295225	0.3072	[860, 660, 300, 660, 860, 960]
1069	uniq_autoencoder_top_uni__20170427161712	20	200000	False	True	6	0.8971325	0.89215	0.8923475	0.20365	2.1497	2.0549875	2.1531	[820, 620, 20, 620, 820, 960]
1070	uniq_autoencoder_top_uni__20170427161712	20	200000	False	True	6	0.9024925	0.8979625	0.8984925	0.2116	2.0267	1.9479125	2.03735	[820, 620, 20, 620, 820, 960]
1071	uniq_autoencoder_random_uni__20170427161851	180	200000	False	True	6	0.8897440625	0.88866	0.888345	0.1743	2.23225	2.20405	2.2254	[660, 460, 180, 460, 660, 960]
1072	uniq_autoencoder_random_uni__20170427161851	180	200000	False	True	6	0.8882065625	0.887345	0.8868525	0.17395	2.26205	2.2349875	2.2524	[660, 460, 180, 460, 660, 960]
1073	uniq_autoencoder_top_uni__20170427161949	100	200000	False	True	6	0.9423415625	0.94201	0.9410175	0.40355	1.179	1.15243125	1.1591	[780, 380, 100, 380, 780, 960]
1074	uniq_autoencoder_top_uni__20170427161949	100	200000	False	True	6	0.9355240625	0.9350175	0.9342025	0.35675	1.31525	1.28875625	1.29895	[780, 380, 100, 380, 780, 960]
1075	uniq_autoencoder_random_uni__20170427162750	20	200000	False	True	6	0.7990240625	0.7947725	0.7953325	0.02925	4.088	4.01449375	4.09905	[900, 700, 20, 700, 900, 960]
1076	uniq_autoencoder_random_uni__20170427162750	20	200000	False	True	6	0.436123125	0.4371525	0.4373875	0.0	11.0979	11.124425	11.09945	[900, 700, 20, 700, 900, 960]
1077	uniq_autoencoder_random_uni__20170427162757	340	200000	False	True	6	0.9389246875	0.937265	0.9387	0.42405	1.22495	1.22094375	1.25375	[740, 540, 340, 540, 740, 960]
1078	uniq_autoencoder_random_uni__20170427162757	340	200000	False	True	6	0.9347034375	0.932625	0.9344775	0.38875	1.30975	1.30533125	1.3464	[740, 540, 340, 540, 740, 960]
1079	uniq_autoencoder_random_uni__20170427162900	100	200000	False	True	6	0.873456875	0.8710875	0.872075	0.1316	2.55645	2.5296125	2.5767	[880, 380, 100, 380, 880, 960]
1080	uniq_autoencoder_random_uni__20170427162900	100	200000	False	True	6	0.871976875	0.86925	0.87057	0.1287	2.5873	2.559175	2.6139	[880, 380, 100, 380, 880, 960]
1081	uniq_autoencoder_top_uni__20170427162900	180	200000	False	True	6	0.953696875	0.95297	0.952875	0.4907	0.9422	0.925675	0.9403	[660, 460, 180, 460, 660, 960]
1082	uniq_autoencoder_top_uni__20170427162900	180	200000	False	True	6	0.95262375	0.9516725	0.95227	0.4884	0.9542	0.9470625	0.96615	[660, 460, 180, 460, 660, 960]
1083	uniq_autoencoder_top_uni__20170427163431	20	200000	False	True	6	0.5376190625	0.5361825	0.53739	0.0	9.2167	9.21115625	9.24265	[900, 700, 20, 700, 900, 960]
1084	uniq_autoencoder_top_uni__20170427163431	20	200000	False	True	6	0.9113665625	0.90676	0.90695	0.25155	1.8595	1.771	1.8627	[900, 700, 20, 700, 900, 960]
1085	uniq_autoencoder_top_uni__20170427163822	100	200000	False	True	6	0.94149625	0.9409125	0.940165	0.3899	1.1958	1.16929375	1.1808	[880, 380, 100, 380, 880, 960]
1086	uniq_autoencoder_top_uni__20170427163822	100	200000	False	True	6	0.9440328125	0.9434525	0.94282	0.41645	1.14335	1.11894375	1.13035	[880, 380, 100, 380, 880, 960]
1087	uniq_autoencoder_top_uni__20170427163842	340	200000	False	True	6	0.974093125	0.9735475	0.97353	0.69725	0.52925	0.51786875	0.52895	[740, 540, 340, 540, 740, 960]
1088	uniq_autoencoder_top_uni__20170427163842	340	200000	False	True	6	0.972829375	0.9719525	0.9723425	0.6819	0.5529	0.54306875	0.56065	[740, 540, 340, 540, 740, 960]
1089	uniq_autoencoder_random_uni__20170427163925	180	200000	False	True	6	0.8954453125	0.893975	0.8938825	0.1966	2.1213	2.0902375	2.11955	[760, 460, 180, 460, 760, 960]
1090	uniq_autoencoder_random_uni__20170427163925	180	200000	False	True	6	0.9030875	0.901765	0.9018725	0.22045	1.9615	1.93745625	1.96385	[760, 460, 180, 460, 760, 960]
1091	uniq_autoencoder_random_uni__20170427164122	60	200000	False	True	6	0.82594125	0.8250225	0.8251975	0.05145	3.4943	3.479225	3.4979	[460, 260, 60, 260, 460, 960]
1092	uniq_autoencoder_random_uni__20170427164744	100	200000	False	True	6	0.876699375	0.87498	0.8752725	0.14145	2.49345	2.46493125	2.49925	[660, 460, 100, 460, 660, 960]
1093	uniq_autoencoder_random_uni__20170427164744	100	200000	False	True	6	0.8680403125	0.865645	0.8667075	0.1197	2.6646	2.6379375	2.68575	[660, 460, 100, 460, 660, 960]
1094	uniq_autoencoder_random_uni__20170427164932	340	200000	False	True	6	0.9450384375	0.9434625	0.9446	0.46905	1.10765	1.0988125	1.1304	[840, 540, 340, 540, 840, 960]
1095	uniq_autoencoder_random_uni__20170427164932	340	200000	False	True	6	0.950584375	0.94894	0.9501075	0.50185	0.99725	0.98798125	1.02085	[840, 540, 340, 540, 840, 960]
1096	uniq_autoencoder_top_uni__20170427164955	180	200000	False	True	6	0.96262125	0.96183	0.9622125	0.57905	0.7553	0.74721875	0.76295	[760, 460, 180, 460, 760, 960]
1097	uniq_autoencoder_top_uni__20170427164955	180	200000	False	True	6	0.9596328125	0.9586125	0.959085	0.54915	0.8177	0.80690625	0.8274	[760, 460, 180, 460, 760, 960]
1098	uniq_autoencoder_top_uni__20170427165518	100	200000	False	True	6	0.93539125	0.9346625	0.9341325	0.35555	1.3169	1.29160625	1.30605	[660, 460, 100, 460, 660, 960]
1099	uniq_autoencoder_top_uni__20170427165518	100	200000	False	True	6	0.93228125	0.93202	0.9308975	0.3296	1.3812	1.3538125	1.35915	[660, 460, 100, 460, 660, 960]
1100	uniq_autoencoder_top_uni__20170427170044	340	200000	False	True	6	0.9782634375	0.97754	0.9777925	0.7376	0.444	0.434475	0.44895	[840, 540, 340, 540, 840, 960]
1101	uniq_autoencoder_top_uni__20170427170044	340	200000	False	True	6	0.9760759375	0.9753575	0.9756975	0.7175	0.48585	0.4782375	0.49255	[840, 540, 340, 540, 840, 960]
1102	uniq_autoencoder_random_uni__20170427170044	180	200000	False	True	6	0.904571875	0.90307	0.90312	0.22405	1.93655	1.90784375	1.9377	[860, 460, 180, 460, 860, 960]
1103	uniq_autoencoder_random_uni__20170427170044	180	200000	False	True	6	0.9016553125	0.900415	0.9001025	0.216	1.997	1.966175	1.9906	[860, 460, 180, 460, 860, 960]
1104	uniq_autoencoder_random_uni__20170427170224	100	200000	False	True	6	0.8667484375	0.8643325	0.864835	0.11585	2.7016	2.66368125	2.71215	[760, 460, 100, 460, 760, 960]
1105	uniq_autoencoder_random_uni__20170427170224	100	200000	False	True	6	0.8682025	0.86614	0.8668525	0.1203	2.66115	2.634325	2.6756	[760, 460, 100, 460, 760, 960]
1106	uniq_autoencoder_top_uni__20170427170941	100	200000	False	True	6	0.9442978125	0.943395	0.9428425	0.41645	1.1428	1.11345625	1.1316	[760, 460, 100, 460, 760, 960]
1107	uniq_autoencoder_top_uni__20170427170941	100	200000	False	True	6	0.9465196875	0.9459775	0.9454175	0.43415	1.09105	1.0688375	1.0798	[760, 460, 100, 460, 760, 960]
1108	uniq_autoencoder_random_uni__20170427171224	340	200000	False	True	6	0.956623125	0.9551375	0.9564425	0.5549	0.8708	0.8672625	0.8968	[820, 620, 340, 620, 820, 960]
1109	uniq_autoencoder_random_uni__20170427171224	340	200000	False	True	6	0.949186875	0.947455	0.9487975	0.49145	1.02375	1.01585	1.05055	[820, 620, 340, 620, 820, 960]
1110	uniq_autoencoder_top_uni__20170427171225	180	200000	False	True	6	0.9666184375	0.9655775	0.965995	0.6159	0.6794	0.6673	0.6879	[860, 460, 180, 460, 860, 960]
1111	uniq_autoencoder_top_uni__20170427171225	180	200000	False	True	6	0.9623278125	0.96127	0.961755	0.56795	0.7643	0.7530625	0.77415	[860, 460, 180, 460, 860, 960]
1112	uniq_autoencoder_random_uni__20170427171705	100	200000	False	True	6	0.87230375	0.869865	0.87061	0.12785	2.5861	2.55245	2.6011	[860, 460, 100, 460, 860, 960]
1113	uniq_autoencoder_random_uni__20170427171705	100	200000	False	True	6	0.877155625	0.8747175	0.8757775	0.13785	2.4828	2.455625	2.5046	[860, 460, 100, 460, 860, 960]
1114	uniq_autoencoder_random_uni__20170427172355	60	200000	False	True	6	0.826779375	0.826055	0.8237275	0.0515	3.52415	3.462525	3.47725	[560, 260, 60, 260, 560, 960]
1115	uniq_autoencoder_random_uni__20170427172355	60	200000	False	True	6	0.8269934375	0.8258275	0.82439	0.0518	3.5106	3.458725	3.48185	[560, 260, 60, 260, 560, 960]
1116	uniq_autoencoder_random_uni__20170427172403	180	200000	False	True	6	0.9097528125	0.9086025	0.90864	0.25545	1.82655	1.804225	1.8273	[740, 540, 180, 540, 740, 960]
1117	uniq_autoencoder_random_uni__20170427172403	180	200000	False	True	6	0.9127446875	0.9112325	0.9112975	0.26565	1.77285	1.74405	1.77485	[740, 540, 180, 540, 740, 960]
1118	uniq_autoencoder_top_uni__20170427172419	340	200000	False	True	6	0.980634375	0.980175	0.980355	0.7687	0.39255	0.38678125	0.39575	[820, 620, 340, 620, 820, 960]
1119	uniq_autoencoder_top_uni__20170427172419	340	200000	False	True	6	0.98115375	0.9805975	0.98077	0.77305	0.38445	0.37678125	0.3878	[820, 620, 340, 620, 820, 960]
1120	uniq_autoencoder_top_uni__20170427172533	100	200000	False	True	6	0.947951875	0.9473	0.946315	0.44475	1.0727	1.0403875	1.0533	[860, 460, 100, 460, 860, 960]
1121	uniq_autoencoder_top_uni__20170427172533	100	200000	False	True	6	0.9454909375	0.9448375	0.9438325	0.4224	1.123	1.089625	1.10255	[860, 460, 100, 460, 860, 960]
1122	uniq_autoencoder_top_uni__20170427173136	60	200000	False	True	6	0.9147103125	0.913405	0.91345	0.2467	1.72935	1.70470625	1.73055	[560, 260, 60, 260, 560, 960]
1123	uniq_autoencoder_top_uni__20170427173136	60	200000	False	True	6	0.9176328125	0.916505	0.9160875	0.26155	1.6772	1.6462375	1.66885	[560, 260, 60, 260, 560, 960]
1124	uniq_autoencoder_top_uni__20170427173532	180	200000	False	True	6	0.9685528125	0.96778	0.9682125	0.6393	0.6351	0.62861875	0.64395	[740, 540, 180, 540, 740, 960]
1125	uniq_autoencoder_top_uni__20170427173532	180	200000	False	True	6	0.961870625	0.960785	0.9615725	0.57265	0.7679	0.76224375	0.78385	[740, 540, 180, 540, 740, 960]
1126	uniq_autoencoder_random_uni__20170427173553	340	200000	False	True	6	0.968566875	0.96694	0.9681975	0.65435	0.6358	0.628425	0.6609	[900, 700, 340, 700, 900, 960]
1127	uniq_autoencoder_random_uni__20170427173653	100	200000	False	True	6	0.8886703125	0.8863425	0.886925	0.1769	2.2604	2.22560625	2.2716	[740, 540, 100, 540, 740, 960]
1128	uniq_autoencoder_random_uni__20170427173653	100	200000	False	True	6	0.8843590625	0.8819	0.882695	0.16675	2.34465	2.31165625	2.36045	[740, 540, 100, 540, 740, 960]
1129	uniq_autoencoder_random_uni__20170427173926	60	200000	False	True	6	0.841848125	0.84057	0.83876	0.0703	3.2237	3.16103125	3.18655	[660, 260, 60, 260, 660, 960]
1130	uniq_autoencoder_random_uni__20170427173926	60	200000	False	True	6	0.8304528125	0.829115	0.8274475	0.0558	3.44815	3.3880875	3.41445	[660, 260, 60, 260, 660, 960]
1131	uniq_autoencoder_random_uni__20170427174552	180	200000	False	True	6	0.929384375	0.928005	0.9279225	0.3578	1.4408	1.41179375	1.439	[840, 540, 180, 540, 840, 960]
1132	uniq_autoencoder_top_uni__20170427174742	60	200000	False	True	6	0.9178103125	0.9165375	0.916355	0.26895	1.67195	1.64275625	1.6679	[660, 260, 60, 260, 660, 960]
1133	uniq_autoencoder_top_uni__20170427174742	60	200000	False	True	6	0.9177896875	0.9160875	0.9160625	0.25975	1.6777	1.64318125	1.6773	[660, 260, 60, 260, 660, 960]
1134	uniq_autoencoder_random_uni__20170427175512	60	200000	False	True	6	0.841640625	0.84005	0.838555	0.06975	3.22745	3.165475	3.19725	[760, 260, 60, 260, 760, 960]
1135	uniq_autoencoder_random_uni__20170427175512	60	200000	False	True	6	0.8348028125	0.833765	0.83195	0.06035	3.3591	3.30194375	3.323	[760, 260, 60, 260, 760, 960]
1136	uniq_autoencoder_top_uni__20170427180122	60	200000	False	True	6	0.92476875	0.923195	0.9230375	0.2972	1.53795	1.50361875	1.5347	[760, 260, 60, 260, 760, 960]
1137	uniq_autoencoder_top_uni__20170427180122	60	200000	False	True	6	0.9172215625	0.9157475	0.9159175	0.25985	1.6807	1.65463125	1.6839	[760, 260, 60, 260, 760, 960]
1138	uniq_autoencoder_random_uni__20170427180735	60	200000	False	True	6	0.84633125	0.8453175	0.843075	0.0748	3.1369	3.07156875	3.0916	[860, 260, 60, 260, 860, 960]
1139	uniq_autoencoder_random_uni__20170427180735	60	200000	False	True	6	0.841833125	0.8405775	0.8387625	0.07005	3.2231	3.16123125	3.1866	[860, 260, 60, 260, 860, 960]
1140	uniq_autoencoder_top_uni__20170427181410	60	200000	False	True	6	0.9292965625	0.9278675	0.9278725	0.3224	1.44155	1.4133875	1.4418	[860, 260, 60, 260, 860, 960]
1141	uniq_autoencoder_top_uni__20170427181410	60	200000	False	True	6	0.92621125	0.9247275	0.92443	0.3111	1.5106	1.47488125	1.504	[860, 260, 60, 260, 860, 960]
1142	uniq_autoencoder_random_uni__20170427182050	60	200000	False	True	6	0.83038875	0.8295375	0.827625	0.05415	3.4453	3.3898125	3.40615	[540, 340, 60, 340, 540, 960]
1143	uniq_autoencoder_random_uni__20170427182050	60	200000	False	True	6	0.83658125	0.835515	0.833835	0.06235	3.32185	3.266725	3.288	[540, 340, 60, 340, 540, 960]
1144	uniq_autoencoder_top_uni__20170427182655	60	200000	False	True	6	0.9114290625	0.9099675	0.909755	0.23135	1.80325	1.77003125	1.799	[540, 340, 60, 340, 540, 960]
1145	uniq_autoencoder_top_uni__20170427182655	60	200000	False	True	6	0.918734375	0.9170575	0.91751	0.26675	1.6485	1.62424375	1.6575	[540, 340, 60, 340, 540, 960]
1146	uniq_autoencoder_random_uni__20170427183304	60	200000	False	True	6	0.8353534375	0.8340875	0.8323075	0.0606	3.35205	3.29110625	3.31605	[640, 340, 60, 340, 640, 960]
1147	uniq_autoencoder_random_uni__20170427183304	60	200000	False	True	6	0.840485625	0.839165	0.83732	0.071	3.25165	3.18799375	3.2148	[640, 340, 60, 340, 640, 960]
1148	uniq_autoencoder_top_uni__20170427183925	60	200000	False	True	6	0.9246153125	0.9228875	0.92305	0.2933	1.5381	1.50694375	1.54135	[640, 340, 60, 340, 640, 960]
1149	uniq_autoencoder_top_uni__20170427183925	60	200000	False	True	6	0.9250575	0.923805	0.9236025	0.3042	1.527	1.49775	1.5228	[640, 340, 60, 340, 640, 960]
1150	uniq_autoencoder_random_uni__20170427184552	60	200000	False	True	6	0.839683125	0.8388075	0.83677	0.06785	3.26225	3.20399375	3.2211	[740, 340, 60, 340, 740, 960]
1151	uniq_autoencoder_random_uni__20170427184552	60	200000	False	True	6	0.8464284375	0.8448275	0.84323	0.0796	3.1324	3.06894375	3.10005	[740, 340, 60, 340, 740, 960]
1152	uniq_autoencoder_top_uni__20170427185233	60	200000	False	True	6	0.927188125	0.925575	0.9255125	0.315	1.48845	1.4551125	1.4873	[740, 340, 60, 340, 740, 960]
1153	uniq_autoencoder_top_uni__20170427185233	60	200000	False	True	6	0.925405	0.923785	0.9237225	0.30565	1.5249	1.490825	1.52345	[740, 340, 60, 340, 740, 960]
1154	uniq_autoencoder_random_uni__20170427185921	60	200000	False	True	6	0.839236875	0.837375	0.8360725	0.06855	3.2758	3.2127125	3.2504	[840, 340, 60, 340, 840, 960]
